Parent,Child,Parent_size,Child_size,Parent_box_no,Child_box_no,Order,Overlap_perc,Participant_id,Image,Rotation_difference,Sym_axis_overlap
13918.0,13919.0,7826.0,2848.0,0.0,1.0,Parent to Child,0.9662921348314607,1431.0,camille-pissarro_haystack-eragny-1885.jpg,0.0,1.0
13955.0,13953.0,13920.0,2592.0,2.0,0.0,Child to Parent,1.0,1437.0,EVA - 11651.jpg,0.0,0.9185185185185185
14052.0,14051.0,80099.99844233214,78689.99850421501,1.0,0.0,Child to Parent,0.8887092302847495,1446.0,COCO - 000000022340.jpg,101.15091919363883,0.0394393741851369
14065.0,14066.0,18995.00008710224,16113.000116009158,1.0,2.0,Parent to Child,0.9815045747291945,1446.0,VIU - image_r_613.jpg,92.28561766777358,0.08207485226526592
14126.0,14127.0,135704.99999999997,5270.0,0.0,1.0,Parent to Child,1.0,1449.0,MIRFLICKR25 - im14658.jpg,0.1539429498334499,0.0
14209.0,14210.0,2352.0,2352.0,0.0,1.0,Parent to Child,1.0,1458.0,MIRFLICKR25 - im128.jpg,90.0,0.22283609576427257
14237.0,14238.0,9100.0,9100.0,0.0,1.0,Parent to Child,0.9447802197802198,1458.0,AADB - farm4_3708_20118214951_4b050ec0bc_b.jpg,0.0,0.9534292972057579
14240.0,14237.0,22135.0,9100.0,3.0,0.0,Child to Parent,0.989010989010989,1458.0,AADB - farm4_3708_20118214951_4b050ec0bc_b.jpg,0.0,0.7315834038950042
14240.0,14238.0,22135.0,9100.0,3.0,1.0,Child to Parent,0.9945054945054945,1458.0,AADB - farm4_3708_20118214951_4b050ec0bc_b.jpg,0.0,0.729043183742591
14296.0,14297.0,174080.0,50042.0,0.0,1.0,Parent to Child,1.0,1467.0,forrest-bess_untitled-1967.jpg,90.0,0.05545371219065078
14316.0,14315.0,194292.0,14950.0,1.0,0.0,Child to Parent,1.0,1467.0,paul-feeley_alioth-1964.jpg,90.0,0.0800794176042356
14317.0,14315.0,194292.0,14950.0,2.0,0.0,Child to Parent,1.0,1467.0,paul-feeley_alioth-1964.jpg,90.0,0.913302448709464
14316.0,14317.0,194292.0,194292.0,1.0,2.0,Parent to Child,0.9944439297552138,1467.0,paul-feeley_alioth-1964.jpg,90.0,0.028961225466730495
14398.0,14390.0,1188.0,1064.0,17.0,9.0,Child to Parent,0.9210526315789473,1476.0,forrest-bess_the-three-doors-1959.jpg,0.0,0.8277634961439588
14407.0,14406.0,214140.00000000003,24530.0,1.0,0.0,Child to Parent,1.0,1476.0,jack-youngerman_greengage-1962.jpg,89.64432510686908,0.09372579395817196
14409.0,14408.0,62750.0,29600.0,1.0,0.0,Child to Parent,1.0,1476.0,kazuo-nakamura_spatial-concept-1968.jpg,90.0,0.8221181977764774
14412.0,14408.0,181016.0,29600.0,4.0,0.0,Child to Parent,1.0,1476.0,kazuo-nakamura_spatial-concept-1968.jpg,90.0,0.07080163838502047
14412.0,14409.0,181016.0,62750.0,4.0,1.0,Child to Parent,1.0,1476.0,kazuo-nakamura_spatial-concept-1968.jpg,90.0,0.04257565095003519
14412.0,14410.0,181016.0,36712.0,4.0,2.0,Child to Parent,1.0,1476.0,kazuo-nakamura_spatial-concept-1968.jpg,90.0,0.0
14412.0,14411.0,181016.0,31417.0,4.0,3.0,Child to Parent,1.0,1476.0,kazuo-nakamura_spatial-concept-1968.jpg,90.0,0.0
14415.0,14414.0,222208.0,33970.0,1.0,0.0,Child to Parent,1.0,1476.0,alighiero-boetti_pier-piet-1974.jpg,0.0,0.9116925592804579
14558.0,14556.0,82208.99875846511,3400.0001445412627,2.0,0.0,Child to Parent,1.0,1491.0,bernardo-bellotto_the-imperial-summer-residence-garden-1758.jpg,0.0,0.0
14558.0,14557.0,82208.99875846511,3400.000144541264,2.0,1.0,Child to Parent,0.8500000055879353,1491.0,bernardo-bellotto_the-imperial-summer-residence-garden-1758.jpg,0.0,0.0
14579.0,14578.0,69310.0,11525.0,1.0,0.0,Child to Parent,1.0,1494.0,MIRFLICKR25 - im7902.jpg,0.0,0.550561797752809
14579.0,14580.0,69310.0,5320.0,1.0,2.0,Parent to Child,1.0,1494.0,MIRFLICKR25 - im7902.jpg,0.0,0.0
14581.0,14582.0,20000.0,19999.999999999996,0.0,1.0,Parent to Child,0.9301801383259414,1494.0,FLICKR-AES -farm6_5512_10503154804_53957607f6.jpg,88.2093032213064,0.1048951048951049
14584.0,14585.0,18900.0,18900.0,1.0,2.0,Parent to Child,0.9403856920692041,1494.0,EVA - 830948.jpg,94.63982525038165,0.07598978288633461
14588.0,14589.0,5780.0,5780.0,2.0,3.0,Parent to Child,0.9882352941176471,1494.0,FLICKR-AES -farm8_7052_6971264067_fa07117bd0.jpg,90.0,0.14595898673100122
14596.0,14597.0,14900.0,14900.0,0.0,1.0,Parent to Child,0.9866778523489933,1494.0,BSD - 227040.jpg,0.0,0.9906858594411516
14606.0,14607.0,39600.0,39600.0,0.0,1.0,Parent to Child,0.9651010101010101,1494.0,COCO - 000000430160.jpg,90.0,0.053563523683045594
14613.0,14614.0,104855.0,104855.0,0.0,1.0,Parent to Child,0.9939320967049735,1494.0,MIRFLICKR25 - im17.jpg,90.0,0.03441410693970421
14616.0,14617.0,1935.0,1935.0,0.0,1.0,Parent to Child,0.977390180878553,1494.0,MIRFLICKR25 - im128.jpg,90.0,0.2184115523465704
14620.0,14618.0,34320.0,4699.999999999998,2.0,0.0,Child to Parent,1.0,1494.0,BSD - 35008.jpg,0.0,0.1086048454469507
14620.0,14619.0,34320.0,3431.0,2.0,1.0,Child to Parent,1.0,1494.0,BSD - 35008.jpg,0.0,0.0
14624.0,14623.0,87137.99999999999,86856.00000000003,1.0,0.0,Child to Parent,0.9470381304133094,1494.0,COCO - 000000022340.jpg,88.40266353145235,0.037395228884590584
14627.0,14628.0,23556.0,882.0,0.0,1.0,Parent to Child,1.0,1497.0,EVA - 694264.jpg,0.0,0.0
14633.0,14632.0,180848.0,29200.0,1.0,0.0,Child to Parent,1.0,1497.0,EVA - 388808.jpg,90.0,0.0
14639.0,14640.0,158400.0,18471.0,0.0,1.0,Parent to Child,0.9389312977099237,1497.0,EVA - 482449.jpg,0.0,0.0
14639.0,14641.0,158400.0,18471.0,0.0,2.0,Parent to Child,0.9351145038167938,1497.0,EVA - 482449.jpg,0.0,0.0
14650.0,14651.0,197880.0,39861.00000000003,0.0,1.0,Parent to Child,0.9889167142800699,1497.0,FLICKR-AES -farm9_8084_8336470757_4787d1f1c5.jpg,0.0,0.72982158028887
14650.0,14652.0,197880.0,40096.0,0.0,2.0,Parent to Child,1.0,1497.0,FLICKR-AES -farm9_8084_8336470757_4787d1f1c5.jpg,0.0,0.4540930579746206
14653.0,14654.0,166260.0,12852.0,0.0,1.0,Parent to Child,1.0,1497.0,EVA - 710077.jpg,0.0,0.0
14664.0,14663.0,25092.0,9180.000000000004,5.0,4.0,Child to Parent,0.8437968986558937,1497.0,EVA - 3272.jpg,31.8176240112805,0.1052158273381295
14678.0,14676.0,195104.00000000006,27885.000000000004,2.0,0.0,Child to Parent,1.0,1497.0,EVA - 29164.jpg,27.715601152199895,0.0
14678.0,14677.0,195104.00000000006,12012.0,2.0,1.0,Child to Parent,1.0,1497.0,EVA - 29164.jpg,27.715601152199895,0.15232558139534882
14683.0,14682.0,183402.0,35256.0,1.0,0.0,Child to Parent,0.9646017699115044,1497.0,EVA - 13565.jpg,0.0,0.0
14684.0,14685.0,20000.000000000007,7500.00037252903,0.0,1.0,Parent to Child,0.9498705237754669,1503.0,georges-braque_the-pink-napkin-1933.jpg,13.60464175075248,0.0
14691.0,14695.0,85259.99752283105,19886.00002765654,0.0,4.0,Parent to Child,0.9171779171390066,1503.0,andrei-ryabushkin_red-house.jpg,0.0,0.0
14691.0,14696.0,85259.99752283105,29399.99987781047,0.0,5.0,Parent to Child,0.9285714314676692,1503.0,andrei-ryabushkin_red-house.jpg,0.0,0.0
14700.0,14701.0,88229.99729216106,10848.00031304358,0.0,1.0,Parent to Child,1.0,1503.0,forrest-bess_the-three-doors-1959.jpg,0.0,0.0
14700.0,14702.0,88229.99729216106,10948.000330924973,0.0,2.0,Parent to Child,0.9873949582988727,1503.0,forrest-bess_the-three-doors-1959.jpg,0.0,0.9050359712230216
14700.0,14703.0,88229.99729216106,11346.000328063948,0.0,3.0,Parent to Child,0.971311476110643,1503.0,forrest-bess_the-three-doors-1959.jpg,0.0,0.0
14720.0,14721.0,220903.99120211648,220903.99120211642,0.0,1.0,Parent to Child,0.9885968574599537,1503.0,kazuo-nakamura_spatial-concept-1968.jpg,90.00002100825272,0.026004728132387706
14734.0,14735.0,261119.98900175147,261119.9890017514,0.0,1.0,Parent to Child,0.992191329736332,1503.0,andre-pierre-arnal_pliage-folded-painting-1971-2.jpg,90.0,0.021507287593316743
14739.0,14738.0,21284.999991953377,21284.99999195337,1.0,0.0,Child to Parent,0.987068358414448,1503.0,henri-fantin-latour_bowl-of-fruit-1857.jpg,90.0,0.08066666666666666
14755.0,14754.0,108540.0,44408.0,1.0,0.0,Child to Parent,0.8673440522178563,1512.0,denise-green_forces-at-play-1989.jpg,0.0,0.0920666013712047
14756.0,14754.0,204279.0,44408.0,2.0,0.0,Child to Parent,1.0000000000000002,1512.0,denise-green_forces-at-play-1989.jpg,0.0,0.16405484818805094
14756.0,14755.0,204279.0,108540.0,2.0,1.0,Child to Parent,1.0,1512.0,denise-green_forces-at-play-1989.jpg,0.0,0.6373113854595336
14781.0,14780.0,59535.0,59534.999999999985,1.0,0.0,Child to Parent,0.9477400537513166,1512.0,edward-avedisian_beach-ball-1960.jpg,272.0597498291636,0.04428989751098097
14824.0,14825.0,157313.99679362003,157313.99679362003,0.0,1.0,Parent to Child,0.9891946232178018,1518.0,EVA - 957556.jpg,89.67723121793385,0.03433598183881952
14849.0,14850.0,10300.000154177334,10300.000154177334,0.0,1.0,Parent to Child,0.9851941750637798,1518.0,MemCat - n07574602_27391.jpg,90.0,0.10245554614733277
14896.0,14897.0,129876.00000000001,10875.0,0.0,1.0,Parent to Child,1.0,1524.0,conrad-marca-relli_autumn-suite-a-1970.jpg,90.38172763202556,0.0
14896.0,14898.0,129876.00000000001,12118.000000000005,0.0,2.0,Parent to Child,1.0,1524.0,conrad-marca-relli_autumn-suite-a-1970.jpg,90.38172763202556,0.0
14896.0,14899.0,129876.00000000001,12118.0,0.0,3.0,Parent to Child,1.0,1524.0,conrad-marca-relli_autumn-suite-a-1970.jpg,90.38172763202556,0.0
14896.0,14900.0,129876.00000000001,2262.0,0.0,4.0,Parent to Child,1.0,1524.0,conrad-marca-relli_autumn-suite-a-1970.jpg,90.38172763202556,0.0
14896.0,14901.0,129876.00000000001,3509.0,0.0,5.0,Parent to Child,1.0,1524.0,conrad-marca-relli_autumn-suite-a-1970.jpg,90.38172763202556,0.05594900849858357
14952.0,14953.0,12240.0,12240.0,0.0,1.0,Parent to Child,0.9654411764705882,1527.0,paul-feeley_alioth-1964.jpg,90.0,0.10058187863674148
14954.0,14952.0,140850.0,12240.0,2.0,0.0,Child to Parent,1.0,1527.0,paul-feeley_alioth-1964.jpg,90.0,0.8229835831548894
14955.0,14952.0,138346.0,12240.0,3.0,0.0,Child to Parent,1.0,1527.0,paul-feeley_alioth-1964.jpg,90.0,0.08636688079942897
14954.0,14953.0,140850.0,12240.0,2.0,1.0,Child to Parent,1.0,1527.0,paul-feeley_alioth-1964.jpg,90.0,0.10058187863674148
14955.0,14953.0,138346.0,12240.0,3.0,1.0,Child to Parent,1.0,1527.0,paul-feeley_alioth-1964.jpg,90.0,0.085619285120532
14954.0,14955.0,140850.0,138346.0,2.0,3.0,Parent to Child,0.9984025559105432,1527.0,paul-feeley_alioth-1964.jpg,90.0,0.03433598183881952
14990.0,14991.0,38024.0,38024.0,0.0,1.0,Parent to Child,0.9846412791920892,1530.0,EVA - 250452.jpg,90.0,0.054627539503386
15003.0,15004.0,3008.9999999999973,3008.9999999999964,3.0,4.0,Parent to Child,0.9812466315719294,1530.0,VIU - image_r_25.jpg,91.81771190370797,0.19423368740515934
15064.0,15065.0,256000.0,39520.0,0.0,1.0,Parent to Child,1.0,1536.0,horia-bernea_prapor.jpg,42.71196723084661,0.6379548595117457
15064.0,15066.0,256000.0,69025.0,0.0,2.0,Parent to Child,1.0,1536.0,horia-bernea_prapor.jpg,42.71196723084661,0.06293222683264177
15066.0,15065.0,69025.0,39520.0,2.0,1.0,Child to Parent,0.9816230347311068,1536.0,horia-bernea_prapor.jpg,42.71196723084661,0.08383233532934131
15067.0,15068.0,90882.0,22630.000000000007,0.0,1.0,Parent to Child,0.992085120142151,1536.0,kuzma-petrov-vodkin_apple-and-lemon-1930.jpg,109.52967205639595,0.07710699342498506
15079.0,15080.0,190875.0,28757.0,0.0,1.0,Parent to Child,1.0,1536.0,henri-edmond-cross_a-garden-in-provence-1901.jpg,0.0,0.0
15079.0,15081.0,190875.0,3060.0,0.0,2.0,Parent to Child,1.0,1536.0,henri-edmond-cross_a-garden-in-provence-1901.jpg,0.0,0.0
15108.0,15107.0,220752.0,35697.0,1.0,0.0,Child to Parent,1.0,1536.0,alighiero-boetti_pier-piet-1974.jpg,0.0,0.9116465863453815
15111.0,15112.0,52159.99940812588,3080.0001555681215,0.0,1.0,Parent to Child,0.9331712261776071,1539.0,constantine-maleas_church-with-trees-1920.jpg,180.96443917433635,0.0
15222.0,15223.0,20000.0,20000.0,0.0,1.0,Parent to Child,0.9751,1545.0,COCO - 000000240323.jpg,90.0,0.10245554614733277
15280.0,15281.0,203073.0,118335.0,0.0,1.0,Parent to Child,1.0,1551.0,anne-appleby_jasmine-2000.jpg,90.0,0.032526881720430105
15280.0,15282.0,203073.0,118335.0,0.0,2.0,Parent to Child,1.0,1551.0,anne-appleby_jasmine-2000.jpg,90.0,0.03224087396749267
15280.0,15283.0,203073.0,54740.0,0.0,3.0,Parent to Child,1.0,1551.0,anne-appleby_jasmine-2000.jpg,90.0,0.03339773668230748
15280.0,15284.0,203073.0,54740.0,0.0,4.0,Parent to Child,1.0,1551.0,anne-appleby_jasmine-2000.jpg,90.0,0.5463864684777038
15281.0,15282.0,118335.0,118335.0,1.0,2.0,Parent to Child,0.9855072463768116,1551.0,anne-appleby_jasmine-2000.jpg,90.0,0.8188172043010753
15283.0,15284.0,54740.0,54740.0,3.0,4.0,Parent to Child,0.992414139568871,1551.0,anne-appleby_jasmine-2000.jpg,90.0,0.06201947719118401
15289.0,15288.0,72930.0,72072.0,2.0,1.0,Child to Parent,0.9983859281534474,1551.0,janet-fish_black-bowl-red-scarf-2007.jpg,89.6640244946399,0.042432814710042434
15358.0,15356.0,198120.0,4487.999999999996,2.0,0.0,Child to Parent,1.0,1560.0,forrest-bess_untitled-1967.jpg,0.0,0.24087591240875914
15358.0,15357.0,198120.0,35370.0,2.0,1.0,Child to Parent,1.0,1560.0,forrest-bess_untitled-1967.jpg,0.0,0.8204522443469456
15436.0,15437.0,89799.998959899,3034.000191211698,1.0,2.0,Parent to Child,1.0000000000000002,1566.0,EVA - 85021.jpg,7.499323689530371,0.0
15439.0,15442.0,76994.9989227951,2992.0001432895706,0.0,3.0,Parent to Child,0.9999999999999999,1566.0,MemCat - n07574602_27391.jpg,34.770690239186294,0.0
15524.0,15522.0,30240.00004620985,4599.999799945124,3.0,1.0,Child to Parent,0.9799999988729339,1572.0,martiros-saryan_egyptian-night-1912.jpg,0.0,0.0
15615.0,15614.0,12768.0,4224.0,1.0,0.0,Child to Parent,0.9583333333333334,1584.0,andrei-ryabushkin_winter-morning.jpg,90.0,0.10642040457343888
15628.0,15629.0,20800.0,2214.0,0.0,1.0,Parent to Child,0.9525523457025513,1584.0,fred-yates_on-the-promenade-1.jpg,180.48491363908443,0.17925925925925926
15628.0,15636.0,20800.0,676.0,0.0,8.0,Parent to Child,1.0,1584.0,fred-yates_on-the-promenade-1.jpg,180.48491363908443,0.9264305177111717
15628.0,15637.0,20800.0,806.0,0.0,9.0,Parent to Child,1.0,1584.0,fred-yates_on-the-promenade-1.jpg,180.48491363908443,0.6445497630331753
15639.0,15640.0,48608.0,48608.0,0.0,1.0,Parent to Child,0.9602929080780308,1584.0,edward-avedisian_beach-ball-1960.jpg,89.62617953998368,0.04979757085020243
15889.0,15888.0,202078.0,37204.0,1.0,0.0,Child to Parent,1.0,1602.0,EVA - 522484.jpg,90.0,0.0736457699330493
15912.0,15911.0,192236.0,3068.0,1.0,0.0,Child to Parent,1.0,1602.0,FLICKR-AES -farm8_7132_13703186195_f9d4069305_b.jpg,90.0,0.0
15916.0,15914.0,103960.0,45200.0,2.0,0.0,Child to Parent,1.0,1602.0,COCO - 000000430160.jpg,0.0,0.0
15916.0,15915.0,103960.0,45200.0,2.0,1.0,Child to Parent,0.9823008849557522,1602.0,COCO - 000000430160.jpg,0.0,0.0
15919.0,15920.0,240681.0,240681.0,0.0,1.0,Parent to Child,0.8278293199071189,1605.0,COCO - 000000151575.jpg,50.3820131503966,0.03002309468822171
15921.0,15922.0,195580.0,195580.0,0.0,1.0,Parent to Child,0.9805297065139584,1605.0,COCO - 000000217289.jpg,90.0,0.028645833333333332
15923.0,15921.0,207264.0,195580.0,2.0,0.0,Child to Parent,0.9960629921259843,1605.0,COCO - 000000217289.jpg,90.0,0.45402606677379037
15923.0,15922.0,207264.0,195580.0,2.0,1.0,Child to Parent,0.9960629921259843,1605.0,COCO - 000000217289.jpg,90.0,0.028645833333333332
15935.0,15936.0,175616.0,175616.0,0.0,1.0,Parent to Child,0.9965919961734694,1605.0,COCO - 000000282675.jpg,39.1077723826809,0.032448377581120944
15937.0,15935.0,268799.99999999994,175616.0,2.0,0.0,Child to Parent,0.959262235023521,1605.0,COCO - 000000282675.jpg,39.1077723826809,0.0418342719227675
15937.0,15936.0,268799.99999999994,175616.0,2.0,1.0,Child to Parent,0.9594291344333581,1605.0,COCO - 000000282675.jpg,39.1077723826809,0.03426846590909091
15962.0,15964.0,102800.0,10716.00000000001,0.0,2.0,Parent to Child,1.0,1608.0,ad-reinhardt_abstract-painting-1957.jpg,110.01598690406463,0.05770147830233667
15963.0,15964.0,107800.0,10716.00000000001,1.0,2.0,Parent to Child,1.0,1608.0,ad-reinhardt_abstract-painting-1957.jpg,110.01598690406463,0.06390081068192656
15976.0,15975.0,235599.99999999994,96354.0,1.0,0.0,Child to Parent,0.9958161822386055,1608.0,andre-pierre-arnal_pliage-folded-painting-1971-2.jpg,89.75566979868591,0.022710210210210212
15991.0,15992.0,253990.9946760835,231085.99522459524,0.0,1.0,Parent to Child,0.8296717541825983,1611.0,ernst-ludwig-kirchner_sertigweg-1926.jpg,6.431027438855132,0.0
15996.0,15997.0,4332.000182330606,4332.000182330606,0.0,1.0,Parent to Child,0.948060943670353,1611.0,kuzma-petrov-vodkin_apple-and-lemon-1930.jpg,0.0,0.8920392584514721
16016.0,16018.0,13800.000323355182,11550.000380724663,0.0,2.0,Parent to Child,0.890129877535529,1623.0,mary-fedden_ben-s-box-1994.jpg,0.0,0.10245554614733277
16020.0,16019.0,11175.000393763179,5850.000578910095,4.0,3.0,Child to Parent,0.98666666759385,1623.0,mary-fedden_ben-s-box-1994.jpg,0.0,0.7267303102625299
16023.0,16022.0,3444.0005065202663,3444.000506520265,1.0,0.0,Child to Parent,0.9761904791470513,1623.0,giuseppe-arcimboldo_the-dinner(1).jpg,90.0,0.22283609576427257
16027.0,16028.0,49807.99867445234,49807.99867445234,0.0,1.0,Parent to Child,0.9925614362824278,1623.0,yves-gaucher_danse-carr-e-once-upon-a-square-1964.jpg,0.0,0.9945463559742191
16030.0,16029.0,63999.997705221314,63999.99770522129,1.0,0.0,Child to Parent,0.9639062507593916,1623.0,jimmy-ernst_moonscape-1969.jpg,90.0,0.0530469092503288
16037.0,16038.0,4824.000571191284,4464.000556588148,2.0,3.0,Parent to Child,0.8952173044654483,1623.0,david-smith_untitled-1963.jpg,90.0,0.14792176039119803
16039.0,16040.0,130499.99296441715,66815.99706205743,0.0,1.0,Parent to Child,0.9947638194745986,1623.0,genevieve-asse_shared-space-2004.jpg,90.08577927940682,0.04098915989159892
16041.0,16042.0,49399.998221546506,49399.9982215465,0.0,1.0,Parent to Child,0.9651791105809189,1623.0,edward-avedisian_beach-ball-1960.jpg,90.12695785875935,0.05327510917030567
16044.0,16045.0,24289.000392302823,11880.000528842194,0.0,1.0,Parent to Child,0.9793442448096982,1623.0,maurice-de-vlaminck_house-on-the-banks-of-a-river-1909.jpg,91.63271426348416,0.0945945945945946
16047.0,16048.0,198591.9863573323,18880.00009596351,0.0,1.0,Parent to Child,1.0,1623.0,kazuo-nakamura_spatial-concept-1968.jpg,134.04288439356205,0.04538634658664666
16047.0,16049.0,198591.9863573323,18880.00009596351,0.0,2.0,Parent to Child,1.0,1623.0,kazuo-nakamura_spatial-concept-1968.jpg,134.04288439356205,0.04538634658664666
16047.0,16050.0,198591.9863573323,61595.997528314794,0.0,3.0,Parent to Child,1.0,1623.0,kazuo-nakamura_spatial-concept-1968.jpg,134.04288439356205,1.0
16047.0,16051.0,198591.9863573323,61595.997528314794,0.0,4.0,Parent to Child,1.0,1623.0,kazuo-nakamura_spatial-concept-1968.jpg,134.04288439356205,0.04538634658664666
16047.0,16052.0,198591.9863573323,43441.998759567876,0.0,5.0,Parent to Child,1.0000000000000002,1623.0,kazuo-nakamura_spatial-concept-1968.jpg,134.04288439356205,0.06976744186046512
16050.0,16051.0,61595.997528314794,61595.997528314794,3.0,4.0,Parent to Child,0.9820280543304802,1623.0,kazuo-nakamura_spatial-concept-1968.jpg,134.04288439356205,0.04538634658664666
16050.0,16052.0,61595.997528314794,43441.998759567876,3.0,5.0,Parent to Child,0.9463305887334721,1623.0,kazuo-nakamura_spatial-concept-1968.jpg,134.04288439356205,0.06976744186046512
16051.0,16052.0,61595.997528314794,43441.998759567876,4.0,5.0,Parent to Child,0.9466060959473759,1623.0,kazuo-nakamura_spatial-concept-1968.jpg,134.04288439356205,0.06887298747763863
16060.0,16061.0,122935.99726802124,630.0001106411243,0.0,1.0,Parent to Child,1.0,1629.0,EVA - 957556.jpg,44.6840751310994,0.28672985781990523
16060.0,16062.0,122935.99726802124,5220.000509619697,0.0,2.0,Parent to Child,0.9999999999999998,1629.0,EVA - 957556.jpg,44.6840751310994,0.0
16065.0,16064.0,644.000123158099,644.0001231580985,2.0,1.0,Child to Parent,0.8802802222564159,1629.0,FLICKR-AES -farm6_5501_11641391566_705dac07d7.jpg,90.0,0.36227544910179643
16066.0,16067.0,644.0001231580985,644.0001231580985,3.0,4.0,Parent to Child,0.964285716661537,1629.0,FLICKR-AES -farm6_5501_11641391566_705dac07d7.jpg,90.0,0.36227544910179643
16069.0,16070.0,3550.000186264516,3550.000186264516,1.0,2.0,Parent to Child,0.9135211303220915,1629.0,VIU - image_r_739.jpg,90.0,0.19175911251980982
16073.0,16074.0,6700.000247731802,6700.000247731802,0.0,1.0,Parent to Child,0.9528358220333596,1629.0,COCO - 000000430160.jpg,90.0,0.14792176039119803
16076.0,16075.0,6700.000247731805,6700.000247731799,3.0,2.0,Child to Parent,0.9555223894151295,1629.0,COCO - 000000430160.jpg,90.0,0.14792176039119803
16084.0,16085.0,9700.00019185245,9700.00019185245,0.0,1.0,Parent to Child,0.9746907224208212,1629.0,EVA - 199586.jpg,90.0,0.10540069686411149
16086.0,16087.0,9700.00019185245,9700.00019185245,2.0,3.0,Parent to Child,0.9597938155738573,1629.0,EVA - 199586.jpg,90.0,0.10540069686411149
16088.0,16089.0,44199.99947100878,44199.99947100878,0.0,1.0,Parent to Child,0.9588235298629247,1629.0,COCO - 000000134688.jpg,90.0,0.06201947719118401
16110.0,16108.0,65007.99897524717,1188.0001699477436,5.0,3.0,Child to Parent,0.9772727282348386,1629.0,MIRFLICKR25 - im446.jpg,0.0,0.0
16115.0,16116.0,31399.999787658453,5000.000279396772,0.0,1.0,Parent to Child,0.8428000105425731,1629.0,EVA - 388808.jpg,0.0,0.74
16115.0,16117.0,31399.999787658453,2375.000181607896,0.0,2.0,Parent to Child,1.0,1629.0,EVA - 388808.jpg,0.0,1.0
16119.0,16120.0,5488.000264942643,3696.0002124905586,1.0,2.0,Parent to Child,0.9732142874961528,1629.0,EVA - 85316.jpg,90.0,0.1858678955453149
16143.0,16144.0,21419.999984502814,21419.9999845028,3.0,4.0,Parent to Child,0.9676770946847446,1632.0,fernand-leger_woman-with-flower-portrait-study-1920.jpg,90.98434373647581,0.11153119092627599
16172.0,16173.0,20515.99999505282,20515.99999505281,0.0,1.0,Parent to Child,0.9924501986922716,1632.0,alvaro-lapa_criminals-and-their-properties-1974.jpg,90.0457475377919,0.11090742438130156
16207.0,16206.0,25944.000000000007,8000.0,1.0,0.0,Child to Parent,1.0,1638.0,MemCat - n02118333_14064.jpg,35.05542790600526,0.17696867061812024
16210.0,16211.0,88399.99999999999,18602.0,0.0,1.0,Parent to Child,1.0,1638.0,MIRFLICKR25 - im1440.jpg,88.25468525022359,0.04083698953763078
